route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
1.94.1,1.94.H2456,1.94.11030555,"Can Zam",0,1.94.9400.1,1
1.104.1,1.104.H2455,1.104.11029971,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029975,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029978,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029981,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029985,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029988,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029992,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029995,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029998,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030002,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030005,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030042,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030045,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030048,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030052,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030055,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030059,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030062,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030065,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030069,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030072,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030076,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030079,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030082,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030086,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030089,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030093,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030096,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030099,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030103,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030106,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030110,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030143,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030146,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030150,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030153,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030156,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030160,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030163,"La Sagrera",1,1.104.10400.2,1
1.94.1,1.94.H2456,1.94.11030166,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030169,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030170,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030174,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030175,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030179,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030181,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030184,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030187,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030188,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030192,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030194,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030197,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030200,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030201,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030205,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030207,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030210,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030213,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030237,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030239,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030242,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030245,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030246,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030250,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030252,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030255,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030258,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030259,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030263,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030265,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030268,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030271,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030272,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030276,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030277,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030281,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030283,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030286,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030289,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030290,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030294,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030296,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030299,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030302,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030303,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030307,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030309,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030312,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030315,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030316,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030339,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030341,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030344,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030347,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030348,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030352,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030354,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030357,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030360,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030361,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030365,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030367,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030370,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030373,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030374,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030378,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030380,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030383,"La Sagrera",1,1.94.9400.2,1
1.104.1,1.104.H2455,1.104.11030386,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030389,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030392,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030396,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030399,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030403,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030406,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030409,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030413,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030416,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030454,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030458,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030461,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030464,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030468,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030471,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030475,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030478,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030481,"Gorg",0,1.104.10400.1,1
1.94.1,1.94.H2456,1.94.11030484,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030487,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030490,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030491,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030495,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030497,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030500,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030503,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030504,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030508,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030509,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030513,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030515,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030518,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030521,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030545,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030547,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030550,"La Sagrera",1,1.94.9400.2,1
1.94.1,1.94.H2456,1.94.11030553,"Can Zam",0,1.94.9400.1,1
1.94.1,1.94.H2456,1.94.11030554,"La Sagrera",1,1.94.9400.2,1
1.104.1,1.104.H2455,1.104.11029968,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029969,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029970,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029972,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029973,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029974,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029976,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029977,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029979,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029980,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029982,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029983,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029984,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029986,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029987,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029989,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029990,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029991,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029993,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029994,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029996,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11029997,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11029999,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030000,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030001,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030003,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030004,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030006,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030007,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030008,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030009,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030010,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030011,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030012,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030013,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030014,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030015,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030016,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030017,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030018,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030019,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030020,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030021,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030022,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030023,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030024,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030025,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030026,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030027,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030028,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030029,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030030,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030031,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030032,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030033,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030034,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030035,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030036,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030037,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030038,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030039,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030040,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030041,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030043,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030044,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030046,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030047,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030049,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030050,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030051,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030053,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030054,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030056,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030057,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030058,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030060,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030061,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030063,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030064,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030066,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030067,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030068,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030070,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030071,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030073,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030074,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030075,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030077,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030078,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030080,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030081,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030083,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030084,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030085,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030087,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030088,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030090,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030091,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030092,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030094,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030095,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030097,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030098,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030100,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030101,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030102,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030104,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030105,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030107,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H2455,1.104.11030108,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H2455,1.104.11030109,"La Sagrera",1,1.104.10400.2,1
1.91.1,1.91.H2738,1.91.11152706,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152707,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152708,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152709,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152710,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152711,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152712,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152713,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152714,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152715,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152716,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152717,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152718,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152720,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152722,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152724,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152726,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152728,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152731,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152732,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152735,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152736,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152738,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152740,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152742,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152744,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152746,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152748,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152750,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152753,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152754,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152757,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152758,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152761,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152762,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152765,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152766,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152769,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152770,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152773,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H2738,1.91.11152774,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H2738,1.91.11152777,"Aeroport T1",1,1.91.9100.2,1
1.101.1,1.101.H2739,1.101.11152778,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2739,1.101.11152780,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2739,1.101.11152781,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2739,1.101.11152784,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2739,1.101.11152785,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2739,1.101.11152787,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2739,1.101.11152788,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2739,1.101.11152791,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2739,1.101.11152792,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2739,1.101.11152794,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2739,1.101.11152795,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2739,1.101.11152798,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2739,1.101.11152799,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2739,1.101.11152801,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2739,1.101.11152802,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2739,1.101.11152805,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2739,1.101.11152806,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2739,1.101.11152808,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2743,1.101.11153630,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2743,1.101.11153631,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2743,1.101.11153632,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2743,1.101.11153633,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2743,1.101.11153634,"Collblanc",0,1.101.10501.1,1
1.101.1,1.101.H2743,1.101.11153635,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2743,1.101.11153636,"ZAL | Riu Vell",1,1.101.10501.2,1
1.101.1,1.101.H2743,1.101.11153637,"Collblanc",0,1.101.10501.1,1
